"positive", "karena harga lumayan terjangkau, dan hotelnya lumayan bagus"
"positive", "nyaman, bersih, pelayanan bagus"
"positive", "bersih dan pegawai ramah, makanan cukup variatif"
"positive", "kami hadir di hotel dafam teraskita sangat dilayani baik mulai masuk parkir, cek in, kamar bersih sangat nyaman sekali dan di kamarpun untuk pesan makanan, minta petunjuk chanel tv , minta karcis parkir gratis sampai minta dipesankan taksi sangat oke trimakasih trimakasih trimakasih"
"positive", "memuaskan, saya bisa istirahat dengan nyaman"
"negative", "pelayanan kurang baik dan maksimal"
"positive", "nyaman untuk istirahat direkomendasi untuk keluarga yang ingin liburan serta bagi yang punya bisnis"
"negative", "alat mandi harus di upgrade (terutama sikat gigi)"
"positive", "dekat dari blok m dan kuliner pagi dan malam tepat depan hotel"
"negative", "makanan breakfast jam 8:45 sdh tinggal sedikit, tidak tersedianya sendok, jadi harus diminta dahulu"
"positive", "lokasi sangat strategis bgi yang ada urusan di jakarta selatan"
"negative", "pelayan restauran saat sarapan sangat kurang, pesan omlete nggak datang-datang"
"positive", "nyaman, aman, ramah, bersih, dekat, pusat bisnis, dekat terminal, dekat pusat makanan"
"positive", "suasana dan pelayanan di grand menteng memuaskan"
"positive", "lokasinya strategis, kamarnya nyaman dan bersih"
"negative", "karena sekarang lokasi bersebelahan dengan rs jhc mungkin kedepan nya di sediakan 1 lt khusus untuk kel pasien yang butuh penginapan dengan suasana yang tenang & lebih religius, tentunya bebas asap& aroma rokok, terimakasih"
"positive", "sangat menyenangkan terima kasih royal kuningan hotel"
"negative", "saat check in kami diminta menunggu 1 jam alasannya kamar belum siap, setelah kami menunggu 1 jam dan kami menanyakan apakah kamarnya sudah siap, di jawab masih belum siap juga, akhirnya hanya mau check in saja saya harus menunggu 1,5 jam, pelayanan di saat sarapan pun kurang bagus, staf restoran tidak layak bekerja pada hotel berbintang, sama sekali tidak memuaskan"
"positive", "mantap, pelayanan bagus, makanan enak"
"positive", "excellent stay for 4-star hotel"
"positive", "cukup baik, fasilitas lumayan untuk transit mendadak di bandara"
"positive", "lokasi cukup strategis untuk transit"
"negative", "banyak yang perlu dibenahi dari pintu yang longgar hingga bisa diintip, lantai keramik yang pecah, sarung bantal yang menguning dan ada gurat hitam serta sprei yang mungkin pencucianya kurang hingga menyebabkan gatal"
"positive", "bersih, nyaman, harga terjangkau"
"positive", "cukup baik, bagus bagus dan nyaman"
"positive", "senang, tenang dan nyaman juga cukup bersih"
"negative", "menu sarapan tidak lengkap bagi yang sarapan agak telat"
"positive", "sangat memuaskan tinggal dsini, tidak salah pilih hotel untuk jangka waktu yang lumayan lama, pelayanan dan kebersihan nya very good"
"negative", "fo-nya kurang ramah dalam menghadapi tamu yang memesan via online booking"
"positive", "saya menerima telpon dari neo yang memberitahukan kalau ada barang saya yang ketinggalan di kamar, setelah saya cek ternyata tas baju saya tertinggal di kamar, thanks neo atas kerjasamanya"
"positive", "best, nyaman, bersih, tenang, bagus"
"positive", "kamar nya bagus dan luas, tidak rugi deh menginap di harper"
"positive", "alhamdulillah ada hotel dekat hk"
"positive", "kamar bersihmakanan enak dekat dengan pusat keramaianpelayanan bagus"
"positive", "hotelnya bersih, brand new, breakfast dan pelayanannya ramah"
"negative", "pelayanan sangat mengecewakan terlebih di bagian room service dan housekiping nya"
"positive", "lokasi yang strategis untuk berwisata sangat puas dengan pelayanan oleh seluruh pegawainya makanan standar hotel bintang tiga"
"positive", "bagus, nyaman, dan bikin pengen balik lagi"
"positive", "nyamanmembuat keluarga saya bahagia"
"positive", "atmosfer alamiah di tengah kota yang sibuk"
"positive", "nyaman untuk penginapan semalam"
"positive", "bersih, pelayanan ramah, cepat dan fasilitas kamar baik, sandal, sikat gigi, sabun tgn dan bathsoap, dispenser, wifi sinyal kuat"
"positive", "check in proces cepat, kamar bersih dan terlihat terpelihara"
"positive", "cukup memuaskan dalam perjalanan bisnis saya"
"positive", "lokasi strategis, kamar hotel bersih, sesuai dengan harga yang dibayarkan :)"
"negative", "area parkirnya tidak luas, air di kamar mandi tidak mengalir dengan baik, letak posisi kamar deluxe berada di gedung samping hotel utama yang dipisahkan oleh jalan umum (gang) membuuat kondisinya kurang nyaman dan aman"
"negative", "dengan harga 500 ribu fasilitas hotel dan kelengkapan mandi sangat tidak mememnuhi standar"
"negative", "ketika sarapan, semua makanan sudah tidak ada sehingga itu yang membuat sedikit kecewa "
"negative", "tamu masih harus menunggu selama 15 menit untuk perisapan kamar"
"negative", "kran shower aja agak macet hotel bangunan lama"
"positive", "excellent service dan bersih sekali"
"positive", "lokasi cukup dekat jiexpo, kamar nyaman dan luas, menu sarapan variatif dan enakrecommended"
"positive", "pelayanan bagus, hotelnya bersih dan lokasinya strategis"
"positive", "puas dan akan menginap kembali"
"positive", "nyaman dan bersih lokasi strategis"
"negative", "dilangit-langit kamar ada sarang laba-laba tidak dibersihkan dinding luar kamar mandi lembab sehingga pecah-pecah dibawah tpt tidur tidak dibersihkan lampu penerangan kurang di parkiran lobby"
"positive", "bersih, ramah, nyaman, mantap"
"positive", "sangat paripurna karena dekat semuanya"
"negative", "kebersihan kamar madinya yang masih kurang ya, mungkin bisa lebih ditingkatkan lagi"
"negative", "jika ada yang kurang, penanganan lambat, pasta gigi tidak tersedia, ketika dilapor nggak ada respon"
"positive", "kamar nyaman, dan bersih, fasilitas lengkap"
"negative", "kamar kayak koskosan, makanan tidak enak, paket refleksi 30menit tapi cuma 10menit tidak sesuaiserasa di kamar kapal penyebrangan"
"negative", "air tidak panas,tidak ada pesawat telefon dikamar untuk kontak ke hotel"
"positive", "nyaman, sangat cocok untuk yang menunggu jam keberangkatan pesawat udara di pagi hari"
"positive", "lumayan nyaman, apalagi ada shuttle untuk kebandara, jadi memudahkan pelanggan"
"positive", "cocok untuk liburan keluarga, naik wisata belanja maupun wisata anak"
"positive", "lokasi strategis, makanan enak, kamar bersih dan nyaman, kamar mandi bersih, setiap hari kamar dibersihkan dan perabotan diganti baru, itu semua memberikan kenyaman untuk saya dan keluarga good place lah, recommended deh "
"negative", "kamar lumayan bersihruangan nya sempittapi its ok sarapan pagi nya juga standar bising sebelah rel kereta api"
"positive", "hotel kecil, tapi luas, hampir semua fasilitas terlihat dan lengkap staf resepsionis aktif dan helpful fasilitas antar jemput hotel bandara tiap jam, 2 jempol"
"positive", "bersih dan nyaman dengan pelayanan yang ramah"
"positive", "sangat menyenangkan menginap di hotel fm7 fasilitasnya yang bikin ketagihan adalah kolam air dingin, karena tidak semua hotel ada fasilitas tersebut"
"positive", "cukup memuaskan antar jemput dari bandara dan ke hotelnya, bagus"
"positive", "hotel ini bersih dan baik, aman"
"negative", "kebersihannya tolong d iingkatkan lagi, serta dicek perlengkapan seperti sabun atau shampoo jangan sampai sisa sedikit makasih"
"negative", "pelayanan kurang memuaskan khususnya resepsionis"
"negative", "kurang lengkap untuk fasilitas atmnya, belum ada taxi yang standby atau mobil hotel yang bisa untuk antar tamu"
"positive", "good hospitality,kamar nyaman,air bagus tidak berbau,tidak berasa,staffnya ramah dan helpful,sarapan byk variasi,utk rasa yaa enak,biasa lahan parkir cukup luas lokasi hotel lumayan strategislah,persis d sebrang pool baraya travel tendean,cari jajanan/makanan skitar hotelpun mudah,jalan kaki saja sayangnya,sya booking superior room tp tdk tsedia kulkas kecil,harusnya ada overall,i recommend this hotel"
"positive", "menyenangkan, apalagi untuk liburan keluarga"
"positive", "pelayanannya baik, kamarnya nyaman & lokasinya strategis"
"positive", "sangat responsif pelayanannyakamarnya luas dan nyama"
"positive", "recommended banget buat keluarga"
"negative", "hotelnya dekat dengan ""gorong-gorong"" dapat kamar di gedung lama dan kamarnya besar tapi kurang bersih dan setiap mau masuk kamar kunci tidak terdetect sehingga harus bolak-balik ke recepsionist"
"positive", "overall memuaskan karena lokasi di jantung jakarta"
"positive", "selalu kesini kalau ada rapat dengan hari berurut rekomendasi banget view rooftop nya bisa bikin otak sedikit seger"
"negative", "tidak mendapatkan kamar single bed"
"positive", "bagus untuk bisnis dan dekat kemana-mana cocok juga buat keluarga"
"positive", "hotel dengan konsep apartment dengan 1 tempat tidur, ruang tengah dan dapur yang bersih, luas dan pelayanan yang baik selalu senang kembali menginap disini "
"positive", "pelayanan bagus dan lokasi strategis bagus untuk bisnis dan liburan keluarga"
"negative", "so far so good hanya pelayanan reflexy yang sangat mengecewakan"
"positive", "intinya hotel santika premiere hayam wuruk good hotel, menu breakfast okey, service juga okey"
"positive", "hotelnya bersih dan nyamansarapannya ok lokasinya dekat dengan lokasi kuliner"
"positive", "lengkap semua apa yang di inginkan ada di hotel"
"positive", "pelayanan ramah dan memuaskan"
"positive", "top markotop banget sesuai yang diinginkan"
"positive", "pelayanan cepat, ramah dan baik hati"
"positive", "kamar yang nyaman dan pelayanan yang baik"
"positive", "hotelnya bersih dan nyaman"
"positive", "pelayanan baik, ramah dan cepat"
"positive", "memuaskan sekali dengan makanan dan pelayanana"
"negative", "linen tidak bersih , kamar terasa jarang dihuni sehingga terdapat debu dan menjadikan alergi di kulit"
"positive", "tempat sangat bersih dan nyaman untuk menginap saat lelah setelah melakukan backpacker"
"positive", "oke banget semuanya keep it that"
"negative", "kamar sumpek, sarung bantal kumel, sarapan pagi tidak maksimal"
"positive", "nyaman, memuaskan, ramah ramah"
"positive", "pegawai ramah semua kwetiau sarapan pagi di tanggal 22 enak banget kamar bersih mau ke pasar baru juga tinggal jalan"
"positive", "overall good untuk hotel bintang 2"
"positive", "pelayanan sangat menyenangkan dan para satpam selalu siaga serta siap memberikan bantuan disaat dibutuhkan seperti saat hujan namun saya harus keluar dan ojek sekitar tidak ada, satpam dengan sigap memberikan bantuan"
"positive", "sudah cukup baik kebersihan dan pelayanannya"
"positive", "strategis, nyaman dan tenang good"
"positive", "bersih, nyaman, pegawai hotel nya ramah"
"positive", "hotel ayaka bersih, nyaman, pelayanannya oke, makanannya oke, dan pelayannya ramah"
"positive", "sangat memuaskan, pelayanan, suasananya sangat nyaman, mau kemana2 dekat, sangat recommended untuk yang mau liburan"
"positive", "kamarnya nyaman, check in cepat, petugas cepat respon"
"positive", "bagus, lokasi dekat mall dan stasiun kereta"
"positive", "hotel bagus, bersih dan pelayanan yang sangat menyenangkan"
"positive", "service yang sangat ramah, cepat dan tanggap, makanannya enak, kamarnya nyaman dan bersih sekali"
"negative", "kamar mandi kurang memuaskan, air menggenang"
"positive", "lokasi yang tepat saat doing bisnis"
"positive", "lokasi sangat strategis, terletak di pusat kota jakarta breakfast memuaskan, pelayanan ramah"
"positive", "kenyamanan sesuai dengan kelasnya"
"positive", "puas, pelayanan yang semprna dan fasilitas layanan yang semakin baik, pertahankan dan tingkatkan"
"positive", "tempatnya bagus, luas, ada space sofa yang lumayan besar untuk bersantai service-nya memuaskan dan untuk breakfast sangat bervariatif next time kalo berkunjung ke jakarta terutama di daerah pluit mending di aston pluit aja, recommended banget"
"negative", "biasa saja, pelayanan lamban dan terkesan cuek"
"positive", "saya sudah sering menginap disini jika ingin ketemu mitra yang berdekatan dengan hotel sangat puas dan makanan juga enak dan lengkap pertahankan terus"
"negative", "makananya aja kurang enak, rasanya kurang pas karena tidak ada rasa sama sekali"
"positive", "hotel bersih, sangat luas,desainya unik dan dekat dengan mall emporium dan pluit junctionmakananya juga enakkolam renang luas,peralatan gym juga lengkap"
"positive", "hotelnya bersih penataan ruangan yang bagus pelayanan ramah dan makanan yang enak"
"positive", "first time saya menginap di everyday smart hotel mayestik, untuk kamarnya cukup bersih dan nyaman"
"negative", "hari pertama dikasih kamar smoking room, bau banget, padahal udah dibersihin hari kedua saya pindah ke kamar non smoking, kamarnya buat saya bener-bener nyaman untuk kelasnya sayangnya, makanan cafenya kebanyakan vetsin, jus jeruknya manis banget, kurang buah kebanyakan gula"
"negative", "kami tidak dikasih sarapan, tidak diberitahu dan tak ada voucher makan paginya"
"positive", "bagus, sesuai dengan harga yang ditawarkan dan lokasi berdekatan dengan yang kami tuju"
"positive", "hotelnya nyaman dan recommended!"
"positive", "lokasi hotel ini dekat tempat makan"
"positive", "hotel pilihan kalo travelling ke jakarta, strategis, gampang cari makan, dekat pusat perkantoran pokoknya kebersihan bathroom agar ditingkatkan tv channel dibanyakin, fair banyak channel blank"
"positive", "lokasi strategis di pusat kuliner jalan sabang kamar cukup nyaman buat berdua"
"positive", "pas banget buat pasangan yang budget nya tinggi tapi pengen dpt hotel yg nyaman dan interior kamar yg keren dan di tengah kota bisa juga romantis2an di rooftop cafe recommended"
"positive", "tempat menginap yang bersih, nyaman dan dekat tempat perbelanjaan khususnya untuk mencari tempat makan dengan berbagai pilihan"
"positive", "pelayanannya memuaskan, tempatnya nyaman dan bersih, lokasinya juga strategis dekat mall"
"positive", "4321 keren viewnya, selalu datang kemari"
"positive", "nice! memuaskan, dekat kemana-mana, bravo"
"positive", "sangat menyenangkan dan memuaskan"
"positive", "sangat memuaskan lokasinya strategis"
"positive", "enak kemana mana deket cari makan tidak susah"
"positive", "hotel yang bersih, nyaman dan berlokasi di tempat yang strategis"
"negative", "biasa saja, sarapan kurang variasi, bed nyaman, kamar bersih, pool kecil, harga termasuk overprice"
"negative", "hotel bintang 4 dengan fasilitas layaknya bintang 3 kolam renang kotor pilihan makanan minim"
"positive", "bagus nyamantempat pusat kota"
"positive", "semua pelayanannya cepat dan lengkap"
"negative", "seperti tidak terawat, kolam renang kotor luar biasa"
"positive", "selama 3 hari menginap di best western plus sangat nyaman, tentram, aman dan pelayanan service yang memuaskan"
"positive", "sejauh ini cukup baik, pertahankan yang sudah ada dan tingkatkan utk ke depannya"
"negative", "sarung bantal agak kusam kulkas di kamar tidak dingin conciergenya agak lama"
"positive", "hotelnya nyaman dan tenang serta bersih"
"positive", "pelayananannya cepat, tanggap dan ramah"
"positive", "sangat memuaskan pelayanan customer servicenya"
"negative", "proses check in lama 15 menit lift ngantri lama kolam renang kotor"
"positive", "lokasi strategis dekat dengan pusat perbelanjaan mangga dua"
"positive", "lokasi strategis, dekat kemana-mana dan menu sarapan oke"
"positive", "over all okmenu sarapan variatif"
"positive", "kebersihan dan pelayanan hotel bagus"
"positive", "strategis lokasinya dekat dengan mall dan beberapa pusat bisnis"
"positive", "bersih, harga terjangaku, akses agak dalam tapi mudah dijangkau"
"negative", "di dalam kamar tidak disediakan heater untuk air minum"
"positive", "deket dengan beberapa pusat perbelanjaan"
"positive", "hotelnya cukup bagus untuk transit kerja"
"negative", "kurang jendela, jadi agak sumpek"
"positive", "hotelnya bersih dan nyamanlokasi strategis"
"negative", "pelayanannya kurang memuaskan, serta service kamarnya kurang memuaskan"
"positive", "murah dan strategis serta luas"
"positive", "senang, nyaman, memuaskan, bersih"
"negative", "recepsionist tidak refund uang deposit alhasil saya harus merogoh kocek ekstra untuk taksi karena harus kembali ke hotel"
"positive", "hotelnya nyaman, makanannya juga simpel tapi enak"
"negative", "mau check-in prosesnya lama banget, disuruh nunggu 1 jam lebih ga ada kabar"
"positive", "suasananya enak, dekat dengan lokasi tempat saya mengikuti workshop"
"positive", "nyaman banget suasananya"
"positive", "lokasi strategis, kamar aman dan nyaman, menu breakfast banyak dan enak"
"positive", "pelayanan ramah hotel nyaman bersih dah sering menginap di sini setiap anak liburan tanks swissbell dah upgrade room kemaren next liburn menginap lagi"
"positive", "kamar bersih, fasilitas bagus"
"positive", "overall hotel nyaman dan lokasi dekat ke kota"
"positive", "secara keseluruhan favehotel lumayan"
"negative", "kamar nya masih bau rokok dan pengap, karena sudah tidak ada lagi yang ""no smoking room"""
"negative", "interior resepsionis perlu penataan yg bagus atau perlu renovasi pindah tempat lain letaknya"
"negative", "kamar mandi kurang bersih dan perlengkapan di kamar mandi tidak lengkapkasur kurang bersih"
"positive", "fasilitas untuk mengadakan training di sini bagus sound system dan pencahayaan bagus ruangan lega ac bagus petugas juga sigap"
"negative", "lumayan mahal untuk di daerah kelapa gading"
"negative", "handuknya sudah lama dan butuh penggantian baru"
"positive", "tempat strategis, breakfast yang menakjubkan dengan makanan tradisional yg menggoda selera"
"positive", "pelayanan baik dan cukup membantu, walaupun bukan saya yang menginap"
"negative", "kurang nyaman, petugas laundrynya masuk saat kita tidur"
"positive", "sangat memuaskan dan dekat ke tempat shopping"
"positive", "sarapan pagi ok, ada kolam renang bersih, lokasi strategis"
"negative", "harga bintang empat, kondisi dan kamar bintang dua seharusnya hotel lama itu direnovasi"
"positive", "tiap ke jakarta pasti nyempetin nginep disini, near itc mangga dua, kemana-mana deket, breakfast ga pernah mengecewakan, kamar selalu bersih, mungkin perlu diperbarui aja, selalu kesini dari jaman smp kelas 1 sampai lulus kuliah kamarnya gitu2 aja overall bagus, recommended"
"positive", "bersih, dekat dengan mall, memuaskan"
"positive", "lokasi sangat strategis dan dekat mall"
"positive", "bagus dan dekat kemana-mana"
"positive", "ok sesuai dengan rate, lokasi strategis"
"negative", "baru kali ini dpt hotel 1,7jt tp breakfast hanya untuk 1 org"
"negative", "tempat bagi perokok masih kurang sekali"
"negative", "air mandi hitamkamar yang dipesan tidak sesuai"
"positive", "lokasi nyaman, strategis dekat semanggi"
"negative", "air kotor, air panas mati untuk rate harga segitu tidak worth it banget"
"positive", "hotel dengan citarasa indonesia tapi standard internasional"
"positive", "strategis karena dekat dengan tempat bisnis, sangat di-recommended"
"positive", "tempat nyaman, ramah , fsilitan cukup lengkap , recommended "
"negative", "parkiran susah dan letak parkirannya kurang luas"
"negative", "pelayanannya tidak ramah semoga bisa ditingkatkan lagi"
"positive", "strategis lokasi dan nyaman serta kamarnya bersih"
"positive", "sangat puas dan menyenangkan dan dekat dengan mall"
"positive", "fasilitas cukup baik, pelayanan oke, breakfast enak"
"positive", "hotelnya bersih dan menyatu dgn mall top banget "
"positive", "bagus recommended banget deh"
"positive", "1 malam yang tak terlupakan thanks, santika"
"positive", "waktu check in dan check out sangat cepat tidak sampai 5 menit, pelayanan, makanan, kamar semua bagus istri dan anak2 suka menginap di santika kalau ke jkrta pasti kesini lg, makasi santika dan traveloka"
"positive", "kebersihan dan pelayanan yang cukup baik"
"positive", "sip, mantap sekali lokasi dekat dengan mall"
"negative", "akses menuju hotel rawan macet"
"positive", "pelayanan sangat ramah, nyaman, bersih, aman"
"positive", "karena ada acara di kokas, maka mencari tempat menginap yang dekat park lane jadi pilihan hotel bersih dan kopi saat sarapan sangat enak"
"positive", "makanannya mantap banget, banyak macamnya dan enak"
"positive", "nyaman dan mantap untuk tempat liburan"
"positive", "bagus, dekat kemana-mana untuk area jakarta selatan"
"negative", "pelayannya kurang tanggap dan agak lama"
"positive", "pelayanannya bagus,staff ramah,bersihnice hotel pokoknya"
"negative", "menu variasi makan dan minuman pagi diperbanyak dan kualitas rasa tolong diperhatikan"
"positive", "kamarnya enak/luas/bersih, wifi kenceng"
"positive", "nyaman, pelayanan memuaskan dan request diberikan cepat sesuai permintaan"
"negative", "ac kamar tidak dingin dan makanan di restaurant tidak enak"
"negative", "ac nya tidak dingin jadinya buka jendela"
"positive", "semua ok tidak ada yang kurang"
"positive", "letak strategis dan nyaman pelayanan yang ramah dan sarapan yang enak membuat betah untuk tinggal di hotel ini"
"negative", "sangat standar terlalu kelihatan budgetnya"
"positive", "cukup baikdan memuaskan untuk hotel dengan rate ini"
"negative", "airnya kecil, ac suara berisik (dekat pintu)"
"positive", "untuk urusan bisnis saya di kementrian pu pera sangat membantu"
"positive", "bagus pekayanan nya ramah dan hotel nya bersih"
"positive", "mantaf, semoga sukses selalu dan maju terus"
"negative", "hotel lama, kotor dan sempit"
"positive", "ok juga sih, antar-jemput ke bandaranya sip"
"positive", "sangat memuaskan menginap disini"
"positive", "sangat puas sekali"
"positive", "bakalan jadi salah satu hotel terbaik untuk liburan keluarga selama di jakarta"
"positive", "hotel yang nyaman, kamar luas dan bersih serta breakfast yang beragam"
"positive", "bagus kamarnya dan sangat nyaman"
"positive", "hotelnya bersih,,makanan variatif"
"positive", "mantap dan menyenang kan dan lokasi lingkungan yang asri"
"positive", "sangat baik dalam pelayanannya"
"positive", "termasuk salah satu hotel yang top"
"positive", "hotel yang bagus sekali, mewah, modern, bersih, lokasi strategis, kamar cukup luas, dan berkelas"
"negative", "serasa di rumah sendiri, nyaman dan tenang"
